iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,vaccines,source_name
BHR,15/02/2021,250946,250946,,2171,7119,14.75,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
BHR,16/02/2021,252990,252990,,2044,5721,14.87,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
BHR,17/02/2021,257580,257580,,4590,5426,15.14,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
BHR,18/02/2021,263422,263422,,5842,5500,15.48,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
BHR,19/02/2021,268273,268273,,4851,5105,15.77,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
BHR,20/02/2021,271749,271749,,3476,4213,15.97,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
BHR,21/02/2021,274960,274960,,3211,3741,16.16,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
BHR,22/02/2021,278222,278222,,3262,3897,16.35,"Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health
BGD,26/01/2021,0,0,,,,0,Oxford/AstraZeneca,Directorate General of Health Services
BGD,27/01/2021,26,26,,26,26,0,Oxford/AstraZeneca,Directorate General of Health Services
BGD,28/01/2021,567,567,,541,284,0,Oxford/AstraZeneca,Directorate General of Health Services
BGD,29/01/2021,,,,,1209,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,30/01/2021,,,,,1671,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,31/01/2021,,,,,1949,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,01/02/2021,,,,,2134,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,02/02/2021,,,,,2266,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,03/02/2021,,,,,2700,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,04/02/2021,,,,,3059,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,05/02/2021,,,,,3059,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,06/02/2021,,,,,3059,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,07/02/2021,31160,31160,,,3059,0.02,Oxford/AstraZeneca,Directorate General of Health Services
BGD,08/02/2021,,,,,13205,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,09/02/2021,179318,179318,,,23351,0.11,Oxford/AstraZeneca,Directorate General of Health Services
BGD,10/02/2021,337769,337769,,158451,45549,0.21,Oxford/AstraZeneca,Directorate General of Health Services
BGD,11/02/2021,,,,,64108,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,12/02/2021,,,,,82667,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,13/02/2021,736680,736680,,,101226,0.45,Oxford/AstraZeneca,Directorate General of Health Services
BGD,14/02/2021,906033,906033,,169353,124982,0.55,Oxford/AstraZeneca,Directorate General of Health Services
BGD,15/02/2021,1132711,1132711,,226678,146782,0.69,Oxford/AstraZeneca,Directorate General of Health Services
BGD,16/02/2021,1359613,1359613,,226902,168614,0.83,Oxford/AstraZeneca,Directorate General of Health Services
BGD,17/02/2021,1586368,1586368,,226755,178371,0.96,Oxford/AstraZeneca,Directorate General of Health Services
BGD,18/02/2021,1848313,1848313,,261945,196796,1.12,Oxford/AstraZeneca,Directorate General of Health Services
BGD,19/02/2021,,,,,194555,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,20/02/2021,2082877,2082877,,,192314,1.26,Oxford/AstraZeneca,Directorate General of Health Services
BGD,21/02/2021,,,,,184212,,Oxford/AstraZeneca,Directorate General of Health Services
BGD,22/02/2021,2308157,2308157,,,167921,1.4,Oxford/AstraZeneca,Directorate General of Health Services
BRB,15/02/2021,4490,4490,,,,1.56,Oxford/AstraZeneca,Ministry of Health
BRB,16/02/2021,6683,6683,,2193,2193,2.33,Oxford/AstraZeneca,Ministry of Health
BRB,17/02/2021,9115,9115,,2432,2312,3.17,Oxford/AstraZeneca,Ministry of Health
BRB,18/02/2021,11494,11494,,2379,2335,4,Oxford/AstraZeneca,Ministry of Health
BRB,19/02/2021,14411,14411,,2917,2480,5.01,Oxford/AstraZeneca,Ministry of Health
BRB,20/02/2021,15837,15837,,1426,2269,5.51,Oxford/AstraZeneca,Ministry of Health
BRB,21/02/2021,16544,16544,,707,2009,5.76,Oxford/AstraZeneca,Ministry of Health
BLR,28/12/2020,0,0,,,,0,Sputnik V,Ministry of Health
BLR,29/12/2020,,,,,403,,Sputnik V,Ministry of Health
BLR,30/12/2020,,,,,403,,Sputnik V,Ministry of Health
BLR,31/12/2020,,,,,403,,Sputnik V,Ministry of Health
BLR,01/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,02/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,03/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,04/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,05/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,06/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,07/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,08/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,09/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,10/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,11/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,12/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,13/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,14/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,15/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,16/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,17/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,18/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,19/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,20/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,21/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,22/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,23/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,24/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,25/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,26/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,27/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,28/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,29/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,30/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,31/01/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,01/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,02/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,03/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,04/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,05/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,06/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,07/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,08/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,09/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,10/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,11/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,12/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,13/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,14/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,15/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,16/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,17/02/2021,,,,,403,,Sputnik V,Ministry of Health
BLR,18/02/2021,20944,20944,,,403,0.22,Sputnik V,Ministry of Health
BEL,28/12/2020,298,298,,,,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,29/12/2020,299,299,,1,1,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,30/12/2020,777,777,,478,240,0.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,31/12/2020,786,786,,9,163,0.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,01/01/2021,793,793,,7,124,0.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,02/01/2021,,,,,178,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,03/01/2021,,,,,214,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,04/01/2021,,,,,239,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,05/01/2021,2368,2368,,,296,0.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,06/01/2021,6233,6233,,3865,779,0.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,07/01/2021,14367,14367,,8134,1940,0.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,08/01/2021,23518,23518,,9151,3246,0.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,09/01/2021,26719,26719,,3201,3647,0.23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,10/01/2021,27116,27116,,397,3648,0.23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,11/01/2021,32564,32564,,5448,4370,0.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,12/01/2021,48080,48080,,15516,6530,0.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,13/01/2021,68981,68981,,20901,8964,0.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,14/01/2021,91582,91582,,22601,11031,0.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,15/01/2021,114562,114562,,22980,13006,0.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,16/01/2021,119591,119591,,5029,13267,1.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,17/01/2021,122882,122882,,3291,13681,1.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,18/01/2021,133747,133638,109,10865,14455,1.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,19/01/2021,152818,152528,290,19071,14963,1.32,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,20/01/2021,173518,172806,712,20700,14934,1.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,21/01/2021,203304,202592,712,29786,15960,1.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,22/01/2021,232366,231623,743,29062,16829,2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,23/01/2021,240438,239688,750,8072,17264,2.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,24/01/2021,242313,241563,750,1875,17062,2.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,25/01/2021,253314,252564,750,11001,17081,2.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,26/01/2021,264956,262731,2225,11642,16020,2.29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,27/01/2021,281031,275623,5408,16075,15359,2.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,28/01/2021,302891,290414,12477,21860,14227,2.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,29/01/2021,322657,301887,20770,19766,12899,2.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,30/01/2021,327099,303457,23642,4442,12380,2.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,31/01/2021,327991,304021,23970,892,12240,2.83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,01/02/2021,335373,307712,27661,7382,11723,2.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,02/02/2021,358011,317367,40644,22638,13294,3.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,03/02/2021,386335,326543,59792,28324,15043,3.33,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,04/02/2021,417690,335220,82470,31355,16400,3.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,05/02/2021,446516,342476,104040,28826,17694,3.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,06/02/2021,452712,343676,109036,6196,17945,3.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,07/02/2021,455829,343976,111853,3117,18263,3.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,08/02/2021,465430,346212,119218,9601,18580,4.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,09/02/2021,491428,353503,137925,25998,19060,4.24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,10/02/2021,515282,359823,155459,23854,18421,4.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,11/02/2021,548592,367169,181423,33310,18700,4.73,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,12/02/2021,580407,373097,207310,31815,19127,5.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,13/02/2021,588188,373625,214563,7781,19354,5.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,14/02/2021,590103,373698,216405,1915,19182,5.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,15/02/2021,602124,375269,226855,12021,19528,5.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,16/02/2021,614862,378999,235863,12738,17633,5.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,17/02/2021,630004,384234,245770,15142,16389,5.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,18/02/2021,649621,392168,257453,19617,14433,5.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,19/02/2021,669324,404569,264755,19703,12702,5.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,20/02/2021,672290,406608,265682,2966,12015,5.8,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BEL,21/02/2021,672987,407296,265691,697,11841,5.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano
BMU,10/01/2021,0,0,,,,0,Pfizer/BioNTech,Government of Bermuda
BMU,11/01/2021,,,,,278,,Pfizer/BioNTech,Government of Bermuda
BMU,12/01/2021,,,,,278,,Pfizer/BioNTech,Government of Bermuda
BMU,13/01/2021,,,,,278,,Pfizer/BioNTech,Government of Bermuda
BMU,14/01/2021,,,,,278,,Pfizer/BioNTech,Government of Bermuda
BMU,15/01/2021,,,,,278,,Pfizer/BioNTech,Government of Bermuda
BMU,16/01/2021,1665,1665,,,278,2.67,Pfizer/BioNTech,Government of Bermuda
BMU,17/01/2021,,,,,264,,Pfizer/BioNTech,Government of Bermuda
BMU,18/01/2021,,,,,250,,Pfizer/BioNTech,Government of Bermuda
BMU,19/01/2021,,,,,236,,Pfizer/BioNTech,Government of Bermuda
BMU,20/01/2021,,,,,222,,Pfizer/BioNTech,Government of Bermuda
BMU,21/01/2021,,,,,209,,Pfizer/BioNTech,Government of Bermuda
BMU,22/01/2021,,,,,195,,Pfizer/BioNTech,Government of Bermuda
BMU,23/01/2021,2932,2932,,,181,4.71,Pfizer/BioNTech,Government of Bermuda
BMU,24/01/2021,,,,,195,,Pfizer/BioNTech,Government of Bermuda
BMU,25/01/2021,,,,,209,,Pfizer/BioNTech,Government of Bermuda
BMU,26/01/2021,,,,,224,,Pfizer/BioNTech,Government of Bermuda
BMU,27/01/2021,,,,,238,,Pfizer/BioNTech,Government of Bermuda
BMU,28/01/2021,,,,,252,,Pfizer/BioNTech,Government of Bermuda
BMU,29/01/2021,,,,,266,,Pfizer/BioNTech,Government of Bermuda
BMU,30/01/2021,4897,4897,,,281,7.86,Pfizer/BioNTech,Government of Bermuda
BMU,31/01/2021,,,,,326,,Pfizer/BioNTech,Government of Bermuda
BMU,01/02/2021,,,,,372,,Pfizer/BioNTech,Government of Bermuda
BMU,02/02/2021,,,,,417,,Pfizer/BioNTech,Government of Bermuda
BMU,03/02/2021,,,,,463,,Pfizer/BioNTech,Government of Bermuda
BMU,04/02/2021,,,,,509,,Pfizer/BioNTech,Government of Bermuda
BMU,05/02/2021,,,,,554,,Pfizer/BioNTech,Government of Bermuda
BMU,06/02/2021,9095,7504,1591,,600,14.61,Pfizer/BioNTech,Government of Bermuda
BMU,07/02/2021,,,,,557,,Pfizer/BioNTech,Government of Bermuda
BMU,08/02/2021,,,,,515,,Pfizer/BioNTech,Government of Bermuda
BMU,09/02/2021,10000,8400,1600,,472,16.06,Pfizer/BioNTech,Government of Bermuda
BMU,10/02/2021,,,,,461,,Pfizer/BioNTech,Government of Bermuda
BMU,11/02/2021,,,,,451,,Pfizer/BioNTech,Government of Bermuda
BMU,12/02/2021,,,,,440,,Pfizer/BioNTech,Government of Bermuda
BMU,13/02/2021,,,,,430,,Pfizer/BioNTech,Government of Bermuda
BMU,14/02/2021,,,,,462,,Pfizer/BioNTech,Government of Bermuda
BMU,15/02/2021,13155,,,,494,21.12,Pfizer/BioNTech,Government of Bermuda
BOL,28/01/2021,0,,,,,0,Sputnik V,Ministry of Health
BOL,29/01/2021,12,,,12,12,0,Sputnik V,Ministry of Health
BOL,30/01/2021,39,,,27,20,0,Sputnik V,Ministry of Health
BOL,31/01/2021,67,,,28,22,0,Sputnik V,Ministry of Health
BOL,01/02/2021,570,,,503,142,0,Sputnik V,Ministry of Health
BOL,02/02/2021,1593,,,1023,319,0.01,Sputnik V,Ministry of Health
BOL,03/02/2021,3560,,,1967,593,0.03,Sputnik V,Ministry of Health
BOL,04/02/2021,,,,,627,,Sputnik V,Ministry of Health
BOL,05/02/2021,,,,,743,,Sputnik V,Ministry of Health
BOL,06/02/2021,,,,,857,,Sputnik V,Ministry of Health
BOL,07/02/2021,,,,,971,,Sputnik V,Ministry of Health
BOL,08/02/2021,,,,,1017,,Sputnik V,Ministry of Health
BOL,09/02/2021,,,,,989,,Sputnik V,Ministry of Health
BOL,10/02/2021,,,,,826,,Sputnik V,Ministry of Health
BOL,11/02/2021,10167,,,,826,0.09,Sputnik V,Ministry of Health
BRA,16/01/2021,0,0,,,,0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,17/01/2021,112,112,,112,112,0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,18/01/2021,1109,1109,,997,554,0,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,19/01/2021,11470,11470,,10361,3823,0.01,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,20/01/2021,28543,28543,,17073,7136,0.01,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,21/01/2021,136519,136519,,107976,27304,0.06,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,22/01/2021,245877,245877,,109358,40980,0.12,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,23/01/2021,537774,537774,,291897,76825,0.25,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,24/01/2021,604722,604722,,66948,86373,0.28,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,25/01/2021,700608,700608,,95886,99928,0.33,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,26/01/2021,848883,848883,,148275,119630,0.4,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,27/01/2021,1129885,1129885,,281002,157335,0.53,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,28/01/2021,1450900,1450900,,321015,187769,0.68,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,29/01/2021,1668032,1656851,,217132,203165,0.78,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,30/01/2021,2003211,1923813,,335179,209348,0.94,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,31/01/2021,2074059,2046523,,70848,209905,0.98,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,01/02/2021,2124307,2107624,,50248,203386,1,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,02/02/2021,2292551,2292551,,168244,206238,1.08,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,03/02/2021,2521704,2521704,,229153,198831,1.19,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,04/02/2021,3073057,3073057,,551353,231737,1.45,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,05/02/2021,3074906,3074906,,1849,200982,1.45,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,06/02/2021,3401383,3399421,1962,326477,199739,1.6,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,07/02/2021,3553681,3534004,19677,152298,211375,1.67,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,08/02/2021,3605538,3579850,25688,51857,211604,1.7,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,09/02/2021,3820207,3786591,33616,214669,218237,1.8,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,10/02/2021,4120332,4069677,50655,300125,228375,1.94,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,11/02/2021,4406835,4326075,80760,286503,190540,2.07,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,12/02/2021,4696136,4586270,109866,289301,231604,2.21,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,13/02/2021,5125206,4946738,178468,429070,246260,2.41,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,14/02/2021,5236943,5042713,194230,111737,240466,2.46,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,15/02/2021,5293979,5076110,217869,57036,241206,2.49,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,16/02/2021,5609937,5324317,285620,315958,255676,2.64,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,17/02/2021,5883539,5326007,557532,273602,251887,2.77,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,18/02/2021,6206680,5482925,723755,323141,257121,2.92,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,19/02/2021,6535156,5640483,894673,328476,262717,3.07,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,20/02/2021,6813168,5756361,1056807,278012,241137,3.21,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,21/02/2021,6950802,5817908,1132894,137634,244837,3.27,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BRA,22/02/2021,7028356,5857080,1171276,77554,247768,3.31,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
BGR,29/12/2020,1719,1719,,,,0.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
BGR,30/12/2020,4608,4608,,2889,2889,0.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
BGR,31/12/2020,,,,,1477,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
BGR,01/01/2021,4739,4739,,,1007,0.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
BGR,02/01/2021,,,,,799,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
BGR,03/01/2021,,,,,675,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
BGR,04/01/2021,,,,,592,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
BGR,05/01/2021,5448,5448,,,533,0.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
BGR,06/01/2021,7913,7913,,2465,472,0.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
BGR,07/01/2021,11117,11117,,3204,920,0.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
BGR,08/01/2021,13355,13355,,2238,1231,0.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
